DB00613,Amodiaquine,CCN(CC)CC1=C(O)C=CC(NC2=C3C=CC(Cl)=CC3=NC=C2)=C1,10018002000000082000410000010600000c0000080000000a00801002001400008020000010085000300004400088000200082600400000000004400004200c000400000200000008200002000200004100000008048108208000008040000000046000c0000000020480008000008000408100000600000404000000420240
DB00619,Imatinib,CN1CCN(CC2=CC=C(C=C2)C(=O)NC2=CC(NC3=NC=CC(=N3)C3=CN=CC=C3)=C(C)C=C2)CC1,0001e202000108008000410044050610090410040400400000002800020810000000010000010840002800046000d810820088020010a00000020440800c000400060000120060040c60000010a00006401000002c02a600318128600240011c000c0003c018000008000600800110e008c0810c00460801c0040800200002a2
DB00622,Nicardipine,COC(=O)C1=C(C)NC(C)=C(C1C1=CC(=CC=C1)[N+]([O-])=O)C(=O)OCCN(C)CC1=CC=CC=C1,0041000a810000192000130180030700000800c000900000020000210200140015400c00009b08604eb00004400090000c038822020008002010154810091118108700000310000020430018060068014002012108008a003300804000400c9094843c00c0000000004000008004210100500300800602020404000044000610
DB00623,Fluphenazine,OCCN1CCN(CCCN2C3=CC=CC=C3SC3=C2C=C(C=C3)C(F)(F)F)CC1,0000400200801600401201000411060020040080000020000000041000000000000020000000097000204004600080040000000201012000201200400008000a14041000220000000820000202000210e11000003820000022800021024800190004400080000100022000109000008008408200010600100010a00000010220
DB00627,Niacin,OC(=O)C1=CN=CC=C1,000000020080080000004100000002100004100000004000000000000000000000000100000000400000000440000000000088000000000000000000000c000c00000000020000040020000000000000c000000008048a40208000000040000c000400000000000008000000000000000040000000020000c000000000000000
DB00628,Clorazepate,OC(=O)C1N=C(C2=CC=CC=C2)C2=C(NC1=O)C=CC(Cl)=C2,0000c002040c00000030012008010600600000200008004014000000012400000000030000090e45082800245001bc001a00800400108000800600400018000a022488000200000108808010000000004010200038000f40270420800040001000002080a0000000400800104500108008088098000684034000008022020600
DB00629,Guanabenz,NC(N)=NN=CC1=C(Cl)C=CC=C1Cl,02008000000000000000010000010a0004008000000000200000000003000000000001000000084300000000400088008200000400000400008000000008000000000000028000000000040040000000000000000800010000000000004000000000a00080000a10400000000000000000000008000e00004000000000020000
DB00631,Clofarabine,[H][C@]1(F)[C@H](O)[C@@H](CO)O[C@H]1N1C=NC2=C(N)N=C(Cl)N=C12,0000800a15c018000818000088090620001800600000c00000008c160000080000400100018000b00c00800c400190040300100803880100c0081480101c800c002000200000000019c0000080203001800801a01000015025800040087000141000040040200202000002a0100000602000020808460000c0282000000206c0
DB00633,Dexmedetomidine,C[C@H](C1=CNC=N1)C1=C(C)C(C)=CC=C1,080000020000000000000100100106100400004100080000000020000500100000400100000808402800800040008a00000000000030000000020000000c000c00010000020000010000000040000000000000001800840021004000004000100004000080000200000000004000000002000084004200034000000020010400
DB00636,Clofibrate,CCOC(=O)C(C)(C)OC1=CC=C(Cl)C=C1,04008000000000082000000800010200000010000000000002000000000000400000200000000840000400004000d80002808006000000000120000100080008000200008000040000000002000200000000002008000b0005000000080000100000240000000000001000080080002000000200000200000000000000020000
DB00637,Astemizole,COC1=CC=C(CCN2CCC(CC2)NC2=NC3=CC=CC=C3N2CC2=CC=C(F)C=C2)C=C1,00000006018006082010010802010600000c104000004012020480002010100000100190200809e00920800c500180000000180200401000012000c1000c000c00000000020041000060000000b20201c00000005c208030218008418170001000000000800000000212800010000001050002180046981a400c100000002680
DB00640,Adenosine,NC1=C2N=CN([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)C2=NC=N1,0000000a01c018008008000088090620003800e00000c00000008c000000080000400100018000b00c00800c40019004000010000388010000081080101ec00c002000200000000019c00000802010018008002010000050278000400c000014100004004000000200000200100000700000020800460000c0280000000000c0
DB00643,Mebendazole,COC(=O)NC1=NC2=C(N1)C=C(C=C2)C(=O)C1=CC=CC=C1,000000020000582000080180400503000004004400004000000000000100000400000300000808400930800440008000020080000040000000000040001c000c00030000020040040020000000a00000400000004c060e30218008000060001400002000a000000200000040400000000040028800461803c0004000000005a0
DB00647,Dextropropoxyphene,CCC(=O)O[C@@](CC1=CC=CC=C1)([C@H](C)CN(C)C)C1=CC=CC=C1,000000400100020000100102000106000000005000004000000000000000004000100900000808c00830000040019000000080000029000000040000020c0008082200000200000004800000000000010001012018100a20010000800050001000000400800020000008000010000000000002000006000e4000000002000700
DB00648,Mitotane,ClC(Cl)C(C1=CC=C(Cl)C=C1)C1=CC=CC=C1Cl,00028008000000000000010000010200000000000000000000000000010000000000000000080840080000004004880002000024000000000000000000000000100000000200008000000000000000000000040008000100000000000040001000002040a8000200000400004000008000000080000200020400000000020400
DB00655,Estrone,[H][C@@]12CCC(=O)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(O)C=C3,0001000043000008200001020001020000000000400000020200000000000001000008000008084008100000400090000400800a00200000000000200000000800000200020000000200200000020201000001000800020000004000004000100000000080000001001200000000000000000002010200020002000000000400
DB00668,Epinephrine,CNC[C@H](O)C1=CC(O)=C(O)C=C1,000000004a000008201001000001060000000080800040000200000000000000000001000008084008200000400080000000000200000000000000000008800800000000020000000000000000020200000000001820002002000000814000100000000080000000005200000000000004000000000600024000000000000600
DB00672,Chlorpropamide,CCCNC(=O)NS(=O)(=O)C1=CC=C(Cl)C=C1,00008010008012000110000002b00e0000000000100000000800000000003000000000000000284000202000e0008c000200900400000041802000000000000002002000000000000040000000006000800020001801050000000000084000180000200000000000900000000000040c00000400200600010000000000030260
DB00673,Aprepitant,C[C@@H](O[C@H]1OCCN(CC2=NNC(=O)N2)[C@H]1C1=CC=C(F)C=C1)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F,00000018000d00084010010082010e00090000d10010401400801c000a00344104200900001808700c211020440088020000880201011000002614080228210c180080400200018204400000403000000001002008008030330000000040001010000400c000240000080000b40200010000830600068002c454008402002600
DB00674,Galantamine,[H][C@]12C[C@@H](O)C=C[C@]11CCN(C)CC3=C1C(O2)=C(OC)C=C3,04001008c70006082010090a9021070200181041c2800000020400012a00164290040800019818c808300300400180400082488220a0008011040425020ca0180800400022108020056820100002aa0100020100180080100100e0000254841000201080c00044090062420090000000040003020086c80a2406000000000e40
DB00677,Isoflurophate,CC(C)OP(F)(=O)OC(C)C,0000000100000000000000000000000000000004000800004000400000000000000000000000000000000000400000000000000000020020000000000008000800000060008000002000000000000002000000000400080000000000000000100000000000000000020000000001000000010000000080000000000000008200
DB00678,Losartan,CCCCC1=NC(Cl)=C(CO)N1CC1=CC=C(C=C1)C1=CC=CC=C1C1=NNN=N1,0001a00a0580121940501500100106100008004008028008010000040008110080400300100418d000008008420098008600188800300002a0030080080c200c000280000700080004480008500100018006110018008100310080408140441400041000c020030010040000000010c00400400400c60808c00c228428020402
DB00683,Midazolam,CC1=NC=C2CN=C(C3=CC=CC=C3F)C3=C(C=CC(Cl)=C3)N12,0080804a04840011403005009a01069040000060000800121400d0000120100110000100000818554903800c40808c00020018a40010920880860040000c00840b000a080202020180c0000040000000c002000138018100610000c09140091000842000e00004c040088000400010010400089c00ce8c0240040004a4020600
DB00688,Mycophenolatemofetil,COC1=C(C\C=C(/C)CCC(=O)OCCN2CCOCC2)C(O)=C2C(=O)OCC2=C1C,00010001c90008082000030980050702000810910882c0004214000100000e020004010000980a48282000004000980004028022002100000120100d0a08310810860800021002000068000042022a010000002028020b20130080000040001410200400c0002000004a0000800000010000030180060002c400000400000600
DB00690,Flurazepam,CCN(CC)CCN1C2=C(C=C(Cl)C=C2)C(=NCC1=O)C1=CC=CC=C1F,0000c04204042000003001600e010600400000200008005014000000012400080000030000090e45082800244000ac00020080260010b000808600400018000003248a000200000108008000000000004010200028000740600020021240001a00002080a0000000400800104500108108088098000e84034000008022020600
DB00694,Daunorubicin,COC1=CC=CC2=C1C(=O)C1=C(O)C3=C(C[C@](O)(C[C@@H]3O[C@H]3C[C@H](N)[C@H](O)[C@H](C)O3)C(C)=O)C(O)=C1C2=O,000500404b0008082000050a40050700882810514002c40217103c4009000a010020090001080ae82c1000004000db400400800222a90000010440212a28b00808a00a000200010011d8a0084002020100101520b8020260070040680a42041400000c00e000220100080800648000240200038300074802c2e0000402400400
DB00695,Furosemide,NS(=O)(=O)C1=C(Cl)C=C(NCC2=CC=CO2)C(=C1)C(O)=O,1001c09200a028010118810001b10600040001300001404009000000022010080280410000084840002020246000d80046008c8600000009802200e00008010800044000020000000800000800006000c010000008028b2020010000084c000c008028208008000004140010880010c80000810020860000c000000040030220
DB00696,Ergotamine,[H][C@@]12CCCN1C(=O)[C@H](CC1=CC=CC=C1)N1C(=O)[C@](C)(NC(=O)[C@H]3CN(C)[C@]4([H])CC5=CNC6=CC=CC(=C56)C4=C3)O[C@@]21O,0200001229d0fe0001900302c5910710000c118000038010800a30c0a000040e00c00ac0001909ea083020044101f000be02890e01612b038018104a183e120c308004408208014400660d1a00000201400005203a2486b8338080239350003c31243c008008100218c82048f02000210c40420000260c1ba404420002012620
DB00700,Eplerenone,[H][C@@]12CC[C@@]3(CCC(=O)O3)[C@@]1(C)C[C@H]1O[C@@]11[C@@]2([H])[C@@H](CC2=CC(=O)CC[C@]12C)C(=O)OC,000500408100000000000900800103000028008000000000000002800000040201000000001080080004020040009000040280280280000000080404000810080082000000000120124120000200a0010000002000001a800100a000000000100020040000000000004040008000000000000200810000022402000000000000
DB00703,Methazolamide,CN1N=C(SC1=NC(C)=O)S(N)(=O)=O,0007000440000008220012650078060000001000001000010002100000000014000000000000800200002000600000808440944c000400058000680000082a0c00020c00000002010082002000a0400000000000a02016902210024000804010000000002800c000400010020021004c1000100000050008000c000001010068
DB00704,Naltrexone,[H][C@@]12OC3=C(O)C=CC4=C3[C@@]11CCN(CC3CC3)[C@]([H])(C4)[C@]1(O)CCC2=O,04051000430002082010050a00210700001810e1c2000002070010002000824100050880010818c0083400005081d1400480c01a23a00080110c0021020ca01818800200a200800007482008000202010000010018200210030040408350041000000800c00000010012020810000000040003020006c80a0002000000002e40
DB00711,Diethylcarbamazine,CCN(CC)C(=O)N1CCN(C)CC1,00000000000020000000000004000c0000000000000000000000000400002008000000000002000000200000400000000000a00200002000000000000000000000000010000000000000004000000000000001002001040000000020020000080000000000000000000000000000000008000000000400010000000000000200
DB00712,Flurbiprofen,CC(C(O)=O)C1=CC(F)=C(C=C1)C1=CC=CC=C1,00002000000000000010010002010200000000400000001000000000000000000000010000082840080000005000980001008000000010004004000000080008080202000200000004000000100000000000000008000a0011000000004000100000000480000000800000000000004100404000000280020000200000000600
DB00714,Apomorphine,[H][C@]12CC3=C(C(O)=C(O)C=C3)C3=CC=CC(CCN1C)=C23,0000200842000009201001001001060000021021c80000020200000002001001000008801008084008300000408080000040088200200000200004000008a008000202400200102004000006006212010002010018308000104050208140401010800000c0000081101240008000004104004100000604022044020000002700
DB00719,Azatadine,CN1CCC(CC1)=C1C2=CC=CC=C2CCC2=C1N=CC=C2,0008000a0900400000104300108106102204102000082002800824800900140904400800001808c8083080045081800000000802002008000202000202040086000004000a0000450030040000000201401001001810800020c0c0000851081001040000a200000108402040500082000240008400060c020400000020010700
DB00720,Clodronicacid,OP(O)(=O)C(Cl)(Cl)P(O)(O)=O,0000100000040000004000100000000100000000000000000100000000000000000000000000000000000000000000000000000000020000000000000000000000000028000000000000000000000000000000000500010000000000000000000000025000000000000000000001400020000000000000000000000000028000
DB00724,Imiquimod,CC(C)CN1C=NC2=C1C1=C(C=CC=C1)N=C2N,0000000a008000000008400000080620000c00400000c0000000a0000000000000400100000008c00100800c400180000000180000c00000000c00c0000c000c08000000000000000060000080200000c00000001c0080782180084180200010000000008000000000008080000000000000000800460000400c0000000004c0
DB00731,Nateglinide,CC(C)[C@H]1CC[C@@H](CC1)C(=O)N[C@H](CC1=CC=CC=C1)C(O)=O,000100000100500000100100000106000000008000000000000000002000000400000880000808c0083000004001b0000600800a000000008008000000080008100000000200000002402008000002010000010018200e1003000040815000180000080080000000000000001000000004000000000600032002400000002600
DB00736,Esomeprazole,COC1=CC2=C(NC(=N2)[S@@](=O)CC2=NC=C(C)C(OC)=C2C)C=C1,00000002440080282000652a1050221100041060000040001608010400000008040201000001485d0100800442008000000018064064000081020041022e200c240000080200030c8028082000064000421000021800aa202180000001480000002420009001800048000048000000000040030400c6002040080000002580e0
DB00737,Meclizine,CC1=CC(CN2CCN(CC2)C(C2=CC=CC=C2)C2=CC=C(Cl)C=C2)=CC=C1,00008000000000000000010004010600000000010000000010000000030010000000000000090840082000004000880002000866000020000000040000000008000000000200000000000000000000000000000028008100000000200240001000002000e000000008040000c000000008000180000600020004000000020600
DB00741,Hydrocortisone,[H][C@@]12CC[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C,0001000081000000000000000000000000280000000000000000008000000402010000000010800000000000400050000402802800800000000004000008000800000000000000200341200000002001000000000000028001008000000000100020000000000000004040008000000000000000010000002402000000000000
DB00745,Modafinil,NC(=O)CS(=O)C(C1=CC=CC=C1)C1=CC=CC=C1,00000002440000202000250800110600000100000000000000000004010000000000000000084844080008004000800000009000400400008000000000000000040000080200010000000000000010010000000008000602000002000048001000040000a0000000000000004000004000000080000600020000000002010420
DB00748,Carbinoxamine,CN(C)CCOC(C1=CC=C(Cl)C=C1)C1=CC=CC=N1,0000800a000000000200410090010600000400b000084000000000000100100000000300000808400820900440808800020008a40001000000021008020c008c000080000280000100200000004000004000000008008120b28020020040011000002400a0002000000c00404000000000000284000604024000000020020600
