DB00242,Cladribine,NC1=C2N=CN([C@H]3C[C@H](O)[C@@H](CO)O3)C2=NC(Cl)=N1,0000800a15c018000008000088090620001800600000c00000008c000000080000400100018000b00c00800c400190040300100803880100c0081480101c800c002000200000000019c000008020300180080020100001502580004008000014100004004000020200000200100000600000020800460000c0282000000200c0
DB00245,Benzatropine,[H][C@]12CC[C@]([H])(C[C@@]([H])(C1)OC(C1=CC=CC=C1)C1=CC=CC=C1)N2C,000000000100000000100100000107000008001000004010000000002100000000000100000808c008200000500180000000000200890000000000000208100800a000000200000000c02000000002010000002018000030010000800050001000000401a0002000000800005000100000000280000600024002000002002600
DB00248,Cabergoline,[H][C@@]12CC3=CNC4=CC=CC(=C34)[C@@]1([H])C[C@H](CN2CC=C)C(=O)N(CCCN(C)C)C(=O)NCC,0001000221005c000010010241810e100004110000000000000020042000240000500880000909e008300004500190009c00981a0061080000000040000e000c0000000002000104002024500000020140020100182d86382180000091500018000530008000000008080040108000000440000200060013041e020002402620
DB00254,Doxycycline,[H][C@@]12[C@@H](C)C3=CC=CC(O)=C3C(=O)C1=C(O)[C@]1(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@]1([H])[C@H]2O,00070030c300880822901b020031060a0039008040828003020010c128000e039104094000d888ca083002004041d0409c02812a03a100000000042400082108200046000210012001e5201000032a0100400100180207d00700c0c000540014002010008800440100404200900000800400400200064002b402000000c10e00
DB00255,Diethylstilbestrol,CC\C(=C(\CC)C1=CC=C(O)C=C1)C1=CC=C(O)C=C1,0000000000000008200003000001020000000000000000008200008000000402000008000018084008100100400080000000000200000000000000020000000800000400020000000000000000020001000001001800000000008001004000100100000080000000005220004000000000400000000200020400000000000400
DB00257,Clotrimazole,ClC1=CC=CC=C1C(N1C=CN=C1)(C1=CC=CC=C1)C1=CC=CC=C1,000080020080020000000100000106000008004000000000000000000100700000000100000808c00800800840008800020018040000000000000080000c00040000080002000000004000000000000080000c0018008100210000408140001000002000a00002000000000040000080040000800046000a440c000000020400
DB00261,Anagrelide,ClC1=CC=C2N=C3NC(=O)CN3CC2=C1Cl,00008042090000000000010004010e0000000000001000000c00004402003000000004408001885a112000044400aa200600880640002009800204c000100098040148100200200601000040000000014001090028018700220000100240001000282000c81002004048000090000b20080001100086000108044020c0020300
DB00262,Carmustine,ClCCNC(=O)N(CCCl)N=O,0004000c000000000000000000000c0000000000000000000000000400002000080000000000004000200000400000000001880000000000000000000000000040000000000003000000004003000000000001000001250040000000000000080000000188000000400000000000000000008000008c00030000000080020300
DB00264,Metoprolol,COCCC1=CC=C(OCC(O)CNC(C)C)C=C1,04000000000000082010010800010600000010c0020000000204000000000040000000000008084008200000400080000080000200000000012400010008200818200000020000000480000000020200000000001800000007000080084000100000000180000000001200000080000000000200000600020000000000000640
DB00266,Dicoumarol,OC1=C(CC2=C(O)C3=C(OC2=O)C=CC=C3)C(=O)OC2=C1C=CC=C2,000000000020200820080100000102000004021300400120020000004100022802084000c008084008000020404080004000840200200080000020801000200800000020020000420000000020020000000000000a200008000200280058001008000012a0004000004000904a90000002002080010208020200000000000400
DB00270,Isradipine,COC(=O)C1=C(C)NC(C)=C(C1C1=CC=CC2=NON=C12)C(=O)OC(C)C,00c90002a10000093010010082830710020c0040009000100200202100000c0001040c80009b28404a300000c00090000c0380220240100000002000100d110c008300000310008020630018061068010100012108000a00118090400040089084803c0180000000804000408004014300100200800682020400000040000670
DB00276,Amsacrine,COC1=C(NC2=C3C=CC=CC3=NC3=CC=CC=C23)C=CC(NS(C)(=O)=O)=C1,00000002800010082000440a003002008004100000000000020080100000000000002000200008408030a0044000800000000c0208400001810800410006400c00040000000000000820000200024400400000000804880820800000808000000000008000000000220080000000008c00008208000600000004000000010160
DB00278,Argatroban,C[C@@H]1CCN([C@H](C1)C(O)=O)C(=O)[C@H](CCCNC(N)=N)NS(=O)(=O)C1=CC=CC2=C1NCC(C)C2,10014092038052020110210001b10e002008818000012040000200002000200000a00a10004808c2083020047003f0000600901a00800001807a00c0001c810a1004a100020000000860200800006601c014010038050e31230000013a5000380200400881000104400000201000108c080084102206008ba008e08220012670
DB00280,Disopyramide,CC(C)N(CCC(C(N)=O)(C1=CC=CC=C1)C1=NC=CC=C1)C(C)C,0002000a000002000010412010010600000400200008000000000020210010000020080000080ac0083080044082900005008802000000004002000002040084000000000e00000100200008000002016000010018008600208000008140001000000000a00000800000004050000100040000840086000a0000700020800600
DB00281,Lidocaine,CCN(CC)CC(=O)NC1=C(C)C=CC=C1C,00004002000000000000012004010600000000010000004000000000000000000000000000000a40002800044000a0000200800200102000000200400000000800240000020000000800000000000000401000002800060020002000024000020000000080000000000000100000108008008000000600010000400000000200
DB00283,Clemastine,CN1CCC[C@@H]1CCO[C@](C)(C1=CC=CC=C1)C1=CC=C(Cl)C=C1,000080000100000000100100000107000008001000004010000000000100000000000100000808c00820000040018800020000a600890000000000000208100800a000000200000000c02000000002010000002018000130010000800050001000002401a0002000000c00005000000000000280000600024000000002022600
DB00289,Atomoxetine,CNCC[C@@H](OC1=CC=CC=C1C)C1=CC=CC=C1,040000000000020820100108000106000000100002004000020000000000000000000900000808c00830000040008000008000020001000001000001020c20080020000022008000008000000002000100000100180000200100008000c0101000004000800020000000000010000000000003000006000a4000000000000640
DB00290,Bleomycin,[H][C@](C)(NC(=O)[C@@]([H])(NC(=O)C1=NC(=NC(N)=C1C)[C@H](CC(N)=O)NC[C@H](N)C(N)=O)[C@@]([H])(OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(OC(N)=O)C1O)C1=CNC=N1)[C@@H](O)[C@H](C)C(=O)N[C@]([H])(C(=O)NCCC1=NC(=CS1)C1=NC(=CS1)C(=O)NCCC[S+](C)C)[C@@]([H])(C)O,1403865a01427c0180100d249d9d0f50ad3c02e60030c1028040b8a0b841f84d10e02ba0414dc3f028298a65d283b8301e01a0d20abda921831a3408103fd10c14a298481f0024a291c3e018506082c160120c2073279e80b79012c99a11011c1214f401cc008e1200a84010b40213650c10431e07e6143bf0f0c080278162e1
DB00292,Etomidate,CCOC(=O)C1=CN=CN1[C@H](C)C1=CC=CC=C1,000000020180120000100100000106100008004000008000000000000000100490400300400c08c00808800840008800000098000031000000020080000e000c000280000308000000490000404000008000000018008a00a10000408140011c00040400c00080000008000000000000040002040046040bc00c000404000400
DB00294,Etonogestrel,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(CC)CC(=C)[C@]1([H])[C@@]3([H])CCC(=O)C=C3CC[C@@]21[H],0001000081000000000000000000000000492000000000000000008000000402010000000010800000000080404010000402800800800000000004000009000800000000000000200241200000000001000000080000028001008000000000100020000000000000006040008000000000000000010002002402080000000000
DB00295,Morphine,[H][C@@]12OC3=C(O)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1([H])C=C[C@@H]2O,04001000cb00020820100d0a8031070000181061c2000002020810003800064300000890001818ca08300300518180400082400221a0008011240425020ca0180880020022008060044920100002a20100000100182000100500e0408954041000201000c00024010452420090800000040003020007cc0a2402000000012f40
DB00297,Bupivacaine,CCCCN1CCCCC1C(=O)NC1=C(C)C=CC=C1C,00014002010000000010012004010600200000010000204000000000200000000000000000000ac0002800045001b0000600800a00102000800200400000000a00240000020000000800200000000201401000003800061020002001025000120000000080000000000000101000108008008000000600010000400000002200
DB00307,Bexarotene,CC1=CC2=C(C=C1C(=C)C1=CC=C(C=C1)C(O)=O)C(C)(C)CCC2(C)C,000000000100080000000102400502000000000100004002800004800100040100000900000808400810000040008a0000008000002000000000000000080008000002000200000000002000000000010110010008020a20010040000040001400000000a000000100002008408000000240008200220002c400000000000400
DB00316,Acetaminophen,CC(=O)NC1=CC=C(O)C=C1,0000400200000008200000000000060000000000000000000200000000000000000000000000084000280004400080000000802200100000000000400000000800040000000000000800000000020000401000000800060020002000000000000000000000000000000400000000008000008000000600010000000000000200
DB00317,Gefitinib,COC1=C(OCCCN2CCOCC2)C=C2C(NC3=CC(Cl)=C(F)C=C3)=NC=NC2=C1,0400800200000008201001088a29060001041080020040100e0880100000080800002100000008400130000440009800068040260040100101081049020ca10c102400001000400808e0000a102646004000000018041928338040c00000001000002401000010000204000000000081000082080046800840000000002202c0
DB00318,Codeine,[H][C@]12C=C[C@H](O)[C@@H]3OC4=C5C(C[C@H]1N(C)CC[C@@]235)=CC=C4OC,04001000cb00020820100d0a8031070000181061c2000002020c10003800064300000890001818ca08300300518180400082400221a0008011240425020ca0180880020022008060044920100002a20100000100182000100500e0408954041000201000c00024010452420090800000040003020007cc0a2402000000012f40
DB00320,Dihydroergotamine,[H][C@@]12CCCN1C(=O)[C@H](CC1=CC=CC=C1)N1C(=O)[C@](C)(NC(=O)[C@H]3CN(C)[C@]4([H])CC5=CNC6=CC=CC(=C56)[C@@]4([H])C3)O[C@@]21O,0201000221c07e0000100102c5810710000c11800003801000023000a000000c00d00a80000909e0083020045001f000be00881e01602b0380181048183e100c108000408208000400602d180000020140000120382486f8338000239350003c30043c00800810021880004030a000210c4002020006001ba006420000402620
DB00321,Amitriptyline,CN(C)CCC=C1C2=CC=CC=C2CCC2=CC=CC=C12,000800000800000000100300000106002200000000002002800804800100040104000800001808400830000040008000000000000020000000000002000000020000040002000040001000000000000100100100181000000040c0000040081001000000a000000100402000400000000240008000060c020400000000000700
DB00322,Floxuridine,OC[C@H]1O[C@H](C[C@@H]1O)N1C=C(F)C(=O)NC1=O,0000000201400000001400008601060000180060000041e0000004000000000006000100818000b00c00000c400180000000900003c8111000aa1080001c800c002000001000c00009c00000000010018008002010000010258000410830001010040400c0000002200002001004086200004200014700004028100000000280
DB00324,Fluorometholone,[H][C@@]12CC[C@](O)(C(C)=O)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](C)C2=CC(=O)C=C[C@]12C,0001000281400000001000000008100000281400000000000000008002000402010000000010000000000000400050000402802800800000000004000008000800000000000000000241200000022001000000010000028001008000005208100020000000000002004040209000000000000000030000002402000000000200
DB00327,Hydromorphone,[H][C@@]12OC3=C(O)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1([H])CCC2=O,04011000430002082010050a0021070000181061c2000002070000002000024100050880000818c0083400005081d0400480c01a20a0008011040021020ca01808800200a200800006482008000202010000010018200210010040008150041000000800c00000010012020810000000040003020006c80a0002000000002e40
DB00328,Indomethacin,COC1=CC2=C(C=C1)N(C(=O)C1=CC=C(Cl)C=C1)C(C)=C2CC(O)=O,0000800a00000a0820100188500107180004506000000000060c20000000100080500000000808c0080000044001b8000300886600608000c10e0041020c000c188100008380000401280400000202004000000018028f18218040008150001400042000c00001000816000010000000040002040006084b8004220000020420
DB00332,Ipratropiumbromide,[H][C@]12CC[C@]([H])(C[C@@H](C1)OC(=O)C(CO)C1=CC=CC=C1)[N+]2(C)C(C)C,000000400100000000100100000107000008004000000010000000002000004000000000010808c008200000500190001100800200880000400400000008100808a200000200000005c02000000002010001002018000a1001000080005000100000040180000000000000001000100000000200000600060002200000002600
DB00333,Methadone,CCC(=O)C(CC(C)N(C)C)(C1=CC=CC=C1)C1=CC=CC=C1,000300000100020000100102000106000000000000000000000000000100000000000800000808c0083000004001900005008000002000004000000000040000000000000200000000002000000000010000010018000210000000000050001000000000a00000000000000050000000000000800006000a0002200000800600
DB00343,Diltiazem,COC1=CC=C(C=C1)[C@@H]1SC2=C(C=CC=C2)N(CCN(C)C)C(=O)[C@@H]1OC(C)=O,0000420200802208201237298c110641201010c00000200002044000200000480002080000084ac0087c50046000d00004119002c014200003161059000c000a1c060008820101200c00000800420201c031013038400e00338022010248001f00006e00800007000812000018012081080082000006002b1020a00007030620
DB00346,Alfuzosin,COC1=CC2=C(C=C1OC)C(N)=NC(=N2)N(C)CCCNC(=O)C1CCCO1,00010002010014092010000888090600020c1088000040000608a0002010080800000100200009e0012000044001d0000400c0260140000001081049080c800c10000000800040080060000000a60601400000201c080628338008400030001c10002400000000000004000010000041000002180046081940001000002822c0
DB00353,Methylergometrine,[H][C@@]12CC3=CNC4=CC=CC(=C34)C1=C[C@H](CN2C)C(=O)N[C@@H](CC)CO,000000122910dc0001900302419106100004118000000000800820c000000402004008c00019096a0830000441009000980289020061080000080042000e020c30000400020001440062041200000201400005001a2086082380800091400018012430008000000008482048c00000000440400000260c132404020002012620
DB00356,Chlorzoxazone,ClC1=CC2=C(OC(=O)N2)C=C1,000180020000000000080000000002000024021000400000000004000000020004084020000008700400000400c0a8004200841401600000001200400004000400000000400000000020008050000000400000000800010020800008041800000000600040000000000000101800000002002000010600000014000000420000
DB00357,Aminoglutethimide,CCC1(CCC(=O)NC1=O)C1=CC=C(N)C=C1,000100020100180000100102400106000000000000000000000000002000000400100880000a08c008300004500190000500801a00200000400000400000000000000000020000000000200000000201400201001824061020000000815000180000000080000000000000001000000004000000000600030000200000402600
DB00358,Mefloquine,OC(C1CCCCN1)C1=CC(=NC2=C1C=CC=C2C(F)(F)F)C(F)(F)F,00000002010508000010410250050610000c10a00000c00000004c002000000000400980000808f00c300004500188029800080201e08000001a0040020c000c100000200200000000602000400002014000010018208038238000008140001000042002c0000000080001409000001004000006000600024016000000002620
DB00363,Clozapine,CN1CCN(CC1)C1=NC2=CC(Cl)=CC=C2NC2=CC=CC=C12,0000824600040000001001000c01060000000001801000001800001002001040000025000001c8431020000444008c3002000806c000a009040604c018180080040508081300400209000002108000004000000028008100230000200240000000082000c800010042080400910118800808811800a600004004000142020200
DB00366,Doxylamine,CN(C)CCOC(C)(C1=CC=CC=C1)C1=CC=CC=N1,0000000a000000000200410090010600000400b000084000000000000100100000000300000808400820900440808000000008000001000000021008020c008c000080000280000100200000004000004000000008008020b28020020040011000000400a0002000000800404000000000000284000604024000000020000600
DB00367,Levonorgestrel,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(CC)CC[C@]1([H])[C@@]3([H])CCC(=O)C=C3CC[C@@]21[H],0001000001000000000000000000000000482000000000000000008000000402010000000010800000000080400010000402800800800000000004000009000800000000000000200241200000000001000000080000028001008000000000100020000000000000004040008000000000000000010002002402080000000000
DB00370,Mirtazapine,CN1CCN2C(C1)C1=CC=CC=C1CC1=C2N=CC=C1,0800400a000040000010412014010610000410200008004000002400030010010040018020090a40082000044080c000000008820020200000020400001c008400258200020040050830040000a00200401200003e208400218148218364001200040000e000008008004080c00010800e488198000608030006102020010600
DB00371,Meprobamate,CCCC(C)(COC(N)=O)COC(N)=O,00000000014000000000010000010300000800800000000000000000800000000000000001000000000000004000800000008000000001000000000000180008008200000000000001400000000000010000000010000c00010000000000001000000000000000020000000000000000000002000004000a0000000000000000
DB00379,Mexiletine,CC(N)COC1=C(C)C=CC=C1C,0400000000000008200001080001060200001001020000000200000000000000000000000000084000000000400080000080000200000000010010010008200800000000220280000000000000020000000000000804000003000000004000100000000080000000000000000000000000000300000600000000000000000000
