DB01194,Brinzolamide,CCN[C@H]1CN(CCCOC)S(=O)(=O)C2=C1C=C(S2)S(N)(=O)=O,000100d02040000001106b0487b90600001c0102006100083403000004041008018810c000c8a00000602201e018c0c01a00021f080222018110140020288108082020810240200000e100600000e6050000000078a09080011801813b0002380200e00164002004000008008001000c0c000700240640020001000200c16a61
DB01195,Flecainide,FC(F)(F)COC1=CC(C(=O)NCC2CCCCN2)=C(OCC(F)(F)F)C=C1,048000004500380820100108040106000000100000020100020000002300140800000000001108c0082000005001802000808802000020800100440120082008000000000200800000082400000202010000004038068610000000010254801c00000000c000000000080800900000000800030000060001a404000002000600
DB01196,Estramustine,[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@]1([H])C3=CC=C(OC(=O)N(CCCl)CCCl)C=C3CC[C@@]21[H],00048000430000086000010a000106000008100040000202020400000000000104000a0000080840083000004000800000008a0220a0000001010021001a0008a00202000200010002482000000202010000010008000d1011004000004020180000000088010023001200000000000000000202010600038002000010020600
DB01197,Captopril,C[C@H](CS)C(=O)N1CCC[C@H]1C(O)=O,00010000010050000010000000100400000800800000001000000000200000000000000000000080002000004001300006008012010400008008000000080008100000000000000000400000004002014000000010040e0003000200001000180000000000000000000000001000000000000000000400212000400001012200
DB01200,Bromocriptine,[H][C@@]12CCCN1C(=O)[C@H](CC(C)C)N1C(=O)[C@](NC(=O)[C@H]3CN(C)[C@]4([H])CC5=C(Br)NC6=CC=CC(=C56)C4=C3)(O[C@@]21O)C(C)C,0201405229d0fc0001900302c5910710000c118000038010c08a38c0a020040a00c00ac0001909ea083020044101f600be02893e01612b03c058124a183e120c308004408209054400660d1600004201400005303a2486f8338080239350003c312434008008100218da2048f02000210c40420000260c13a40442081a012620
DB01204,Mitoxantrone,OCCNCCNC1=CC=C(NCCNCCO)C2=C1C(=O)C1=C(C(O)=CC=C1O)C2=O,18004002420018086000012004010600000000a0000b8040120004400100020100c0000000080a50082000044000800000008002002020000012004030082008102480000200000108100000000202004410000028060240220040180242001600040000a000000000080000400010802a488080000600028200000020010600
DB01206,Lomustine,ClCCN(N=O)C(=O)NC1CCCCC1,0004000c010010000010000000000c000000000000000000000000040000200008000000000000c000200000400100000001980000000000000000000000000840000000000003000200204001000001000001001005251040000000001000180001000188000000400000001000000000008000008c00030008000080020300
DB01211,Clarithromycin,[H][C@@]1(C[C@@](C)(OC)[C@@H](O)[C@H](C)O1)O[C@H]1[C@H](C)[C@@H](O[C@]2([H])O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@@](C)(C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@](C)(O)[C@@H](CC)OC(=O)[C@@H]1C)OC,00050040010000000010050000810700803c00c000200000000028000800004000202000010000a00020000040009000140080280288000000000000002a900800a200000000010011c0a000000000010010002010000a00070000800800001000000400000000000000000034000020000002000004000a00e2000000000200
DB01212,Ceftriaxone,[H][C@]12SCC(CSC3=NC(=O)C(=O)NN3C)=C(N1C(=O)[C@H]2NC(=O)C(=N/OC)\C1=CSC(N)=N1)C(O)=O,044300864610e15ae0125aa00e3007c0090000c8880080044034032411228c0c171285880a0e626108239a09d004b1001e01d00e000c2185911b2001006c085c1d8084000a8502800001083902744b284000810139a18e90ab842b414629001826005600bc4004244061400806040d560c00900cc44621e164087091a33106c4
DB01213,Fomepizole,CC1=CNN=C1,0000000040000008200000800000021000000000000000000000000000000000000000000000000000000000400000000000000000000000000000000004000c00000000020000000040000000220000000000000000000000800800000000000000000000000000000000000000000000000000000200000000000000000020
DB01215,Estazolam,ClC1=CC2=C(C=C1)N1C=NN=C1CN=C2C1=CC=CC=C1,0080800a0404001940200500980106804100004000880004148000000120140100000100000808450901012444008c00020008840000820880060040000c248c0a0088000200020500400000002400004002000028018100610000000040011000802000e00004c040080040400200010000009c00860c02c0040080a4260400
DB01216,Finasteride,[H][C@@]12CC[C@H](C(=O)NC(C)(C)C)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])NC(=O)C=C[C@]12C,0001001009009000001000000000040000000000000000000018018020000400010000000010008000200000400110000402810a00010000000004000000010020000000000001404201200200000201000000001004069000008000001000180000000000000000004840009000000000000000010400012402000002000200
DB01217,Anastrozole,CC(C)(C#N)C1=CC(=CC(CN2C=NC=N2)=C1)C(C)(C)C#N,000000040080000840000100000106100000104100008004000080000000100000400100000808400800000840008000000008000000000000040000000c000c08408000020000000040040000200000800000001800804021800440814000100000000080000000080080000080000404000000000600028004000000000580
DB01218,Halofantrine,CCCCN(CCCC)CCC(O)C1=C2C=CC(=CC2=C2C=C(Cl)C=C(Cl)C2=C1)C(F)(F)F,000080000000020000100100000106000000000100004020000004002000000000000900000808d00830000040008800020000a60100040000000000000c0008000000000200000000800000000002010000010018000128010000800040001000002001800000000004000090000000000000000006000a4010000000022600
DB01219,Dantrolene,[O-][N+](=O)C1=CC=C(C=C1)C1=CC=C(O1)\C=N\N1CC(=O)NC1=O,08c8200e002028180008010000014e8000002000000040000041000141ac60121500410018000861042010744030a800c401840000000080201001604008001001024000420028010403160010008803412e010028030620700400000048001800000000c0400800440000100a00005009004008008e00036021c84004000300
DB01221,Ketamine,CNC1(CCCCC1=O)C1=CC=CC=C1Cl,000180000100000000100102000106000000000000000000000000000200100000200800000808c0083000004001b8800700880c0020000040000000000000008000000002000000020020000000000100000d001800831000000000005000100000200080000200000000009000000000000102000600020806600000020600
DB01222,Budesonide,[H][C@@]12C[C@H]3OC(CCC)O[C@@]3(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,00010042810000000000000000090100003c004000200004000008800a0004020120000001100020000000004000d0001402802802800000000004000828900800800000800000001341a0000002200100000021000002800500800008000814002004000000000000404000a4000020000002000100000024a2000000000000
DB01223,Aminophylline,NCCN.CN1C2=C(NC=N2)C(=O)N(C)C1=O.CN1C2=C(NC=N2)C(=O)N(C)C1=O,0000002a008018000008000002010600000800400000c000000080000000000006400100800000a00c00800c40000000000090000040000000280080000c000c008000000000800000400000000000008000010030000040218000410030000400040000c020000060000000000400000000400000460000c000000000000280
DB01227,Levomethadylacetate,CC[C@H](OC(C)=O)C(C[C@H](C)N(C)C)(C1=CC=CC=C1)C1=CC=CC=C1,000000000100020000100102000107000018004000000000000000000100004000000800000808c00830000040018000000080000020000000040000000c1008088200000200000004402000000000010001012018000a10010000000050001000000400a00000000000020050000000000002800006000a0002000000000e00
DB01228,Encainide,COC1=CC=C(C=C1)C(=O)NC1=CC=CC=C1CCC1CCCCN1C,0000400201000a082010010b000106000000100000000040030400002200100000000800000808c0083800245001c00000008802003000000102004100040008000480000200000008002008000202014010010018028610200120000054001400000000800000000022001090001080000883020006000b8006008020002600
DB01233,Metoclopramide,CCN(CC)CCNC(=O)C1=CC(Cl)=C(N)C=C1OC,00008002880028082000010884010600000010000002010006000000020014080000000000110848082000044000880002008806080020008100044100002008000000000200040000000000000204004000000028028700200000000240000c00002000c0000400001008008000000008000300000608018404000000020200
DB01234,Dexamethasone,[H][C@@]12C[C@@H](C)[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,0001000281400000001000000008100000281400000000000000008002000402010000000010000000000000400050000402802800800000000004000008000800000000000000000341200000022001000000010000028001008000005208100020000000000002004040209000000000000000030000002402000000000200
DB01235,Levodopa,N[C@@H](CC1=CC(O)=C(O)C=C1)C(O)=O,0000000042000008200001000001060000000000c000000002000000000000000000080000080840081000004000b00004008002000000000000000000088008000000000200000000400008000202010000010018000a0003000040814000100000080080000000001200000000000004000000000600020000000000000400
DB01238,Aripiprazole,ClC1=CC=CC(N2CCN(CCCCOC3=CC4=C(CCC(=O)N4)C=C3)CC2)=C1Cl,0400c00280000208201001280501070030101000060020400a040000280000000000080000080ac00838002440009800068080060810200111020041000c2008000480801200000008400008000266014010010038000700210020210241001200002800811004000012021010001080080082000006000b0000000020020e00
DB01240,Epoprostenol,[H][C@]12C[C@@H](O)[C@H](\C=C\[C@@H](O)CCCCC)[C@@]1([H])C\C(O2)=C\CCCC(O)=O,00010040810400000000080080010101002800410000000000000000280004020000000001108048080002004000900084028000028000000208040401081008008000040000000011406010000020010000002000000a0001008000000000100020140080000400004042008000000000004240010000002402000000000000
DB01241,Gemfibrozil,CC1=CC(OCCCC(C)(C)C(O)=O)=C(C)C=C1,04010000410000082000010800010300000810000200000002000000000000000000010000000840000000004000900004808022020000801100000100082008008000002200800000480000000202010000000008000a0001000000004000100000000080000000000000000000000000000300000200000000000000000000
DB01242,Clomipramine,CN(C)CCCN1C2=CC=CC=C2CCC2=C1C=C(Cl)C=C2,0000c0020000000000100100010106002000000000000040080000100000004000002800004809600830000440008800020000240000000100020040000000020004c000020000000800000a00004001601001001810090020000000004000100000280080000000020400080000108000088000002600120000008020020700
DB01244,Bepridil,CC(C)COCC(CN(CC1=CC=CC=C1)C1=CC=CC=C1)N1CCCC1,00004042000000000010012084010600200000800000001000000000220010000000000000010ac0002000044001c0000000080200082000000a144800080008102400000200000008800000000002014010002038008000330100810240001210000401c0000000000000009000008108008300000600002004000000000200
DB01245,Decamethonium,C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C,0000000001000000001000000000040000000000000000000000000000000000000000000000008000200000400100000000000000000000000000000000000000000000000000000000200000000001000000001000001000000000001000100000000000000000000000001000000000000000000400000002000000000200
DB01246,Alimemazine,CC(CN(C)C)CN1C2=CC=CC=C2SC2=CC=CC=C12,0000400200800200001200000010060020040000000020000000001000000000000020000000096000204004600080000000000000000000200200400000000204041000200000000820000202000000e01000001800000020800000000800190000400000000100022000100000008000008200010600100000a00000010220
DB01248,Docetaxel,[H][C@@]1(C[C@@]2(O)[C@@H](OC(=O)C3=CC=CC=C3)[C@]3([H])[C@@]4(CO[C@@H]4C[C@H](O)[C@@]3(C)C(=O)[C@H](O)C(=C1C)C2(C)C)OC(C)=O)OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)C1=CC=CC=C1,0005004081c0580882900d0880010700003800d00002c800020000402a00144200002b4001180848483002004000d0011c0288280289000000040404021a900818a200000208012133c02818010020018000012018128f30070080c00840001c00205c00800034020048400080200020000003000006000be406000002800610
DB01252,Mitiglinide,[H][C@@](CC(=O)N1C[C@@]2([H])CCCC[C@@]2([H])C1)(CC1=CC=CC=C1)C(O)=O,000700000100100000100102000106000010000000000010000000002000000000100800000808c0083000004001900004008002002000000000000000080008000000000200000002402008000002010000010018040e1001000040005000180000080080000000000000001000000000000002000600030002000000c02e00
DB01253,Ergonovine,[H][C@@]12CC3=CNC4=CC=CC(=C34)C1=C[C@H](CN2C)C(=O)N[C@@H](C)CO,000000122910cc0001900302419106100004118000000000800820c000000402004008c00019096a0830000441009000980289020061080000080042000e020c30000400020001440022041200000201400005001a2086082380800091400018012430008000000008482048c00000000440400000260c132404020002012620
DB01254,Dasatinib,CC1=NC(NC2=NC=C(S2)C(=O)NC2=C(C)C=CC=C2Cl)=CC(=N1)N1CCN(CCO)CC1,1003c00242400000000001a21c290e18010404a0000060400400d980180698081000430000000a7000282a045000d800060080060010202180122940001c000c110d10001200408008600010b4a09200d01010002a0c3f80228168603255001a020c20008c10040200000410b00114840a34801c004e2001e0001000842302c0
DB01259,Lapatinib,CS(=O)(=O)CCNCC1=CC=C(O1)C1=CC2=C(C=C1)N=CN=C2NC1=CC(Cl)=C(OCC2=CC(F)=CC=C2)C=C1,0441a08204600808201801080a59060004041080000040100a00801002a41808000261000a0068400130203450109800c6800c260045900981000461020c000c0406400012014c040c60020a1022c00240640000080699283080404004c8100000802020c000a80206144010880000d10040c3080046c00040000040020302e0
DB01262,Decitabine,NC1=NC(=O)N(C=N1)[C@H]1C[C@H](O)[C@@H](CO)O1,000000000140000000000000800104000018004000008140000010000000080004000100818000a008000008400190000000800003c00110000810801018800c000000000000000009c00000002010018008002018000050650000000860081410000400c0000002400000001000006000004208014400008000000000000000
DB01274,Arformoterol,COC1=CC=C(C[C@@H](C)NC[C@H](O)C2=CC(NC=O)=C(O)C=C2)C=C1,0000000200000008201001080001060004001080000040000204000000000000004009800008085008380004400080000000800200101000010800410008400810040000020000000800000080020201440001001820042022002000814000100004000080000000205200400000008004428200000600034000000000002600
DB01275,Hydralazine,NNC1=NN=CC2=CC=CC=C12,00000003000000082000000000000200008c0000000000000200000000000000000000001000084000000004200080000000000200400000000000400004400c00000000000000080020000000320408400000000c00000860800800002000000012000000000000400000000000000000000018000e00000000000000004000
DB01280,Nelarabine,COC1=NC(N)=NC2=C1N=CN2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,0000400a01c01818e008000880010600803800e00000c0041400ac000040080800400100818000f00c00800c40059000000011040b88010001881084101ec00c002000200000000819c0000000241001800a00201c000050278008400c40081410000c404000020200060200100000700000020800461000c028400008280080
DB01283,Lumiracoxib,CC1=CC=C(NC2=C(Cl)C=CC=C2F)C(CC(O)=O)=C1,000080020000080400100304020102000000004100000010200000100800004000002000000808410821000440009800030080040000900440060040000c0008080484000200000008000002000000004000040048000b0021000000004000100000200080000600020000080000508500008008002690020000200020020600
DB01296,Glucosamine,N[C@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O,000000000100000000000000800105008038004000000000000028000000000000000000010000a0000000004001800000000000038000000000100000299008000000000000000011c02000000000010000002010000000070000000800001010000400000000000000020020000020000002000004000000a0000000000000
DB01320,Fosphenytoin,OP(O)(=O)OCN1C(=O)NC(C1=O)(C1=CC=CC=C1)C1=CC=CC=C1,00010000018030000410010400010e300000000400018000204040040300300c00c0020000080b40392000004000b001050098000002204040000000001c000800004028020020000000010000000005800201003c219600010000008140003800000000a000000002000000c00100000c00018000060003a004600080008600
DB01327,Cefazolin,[H][C@]12SCC(CSC3=NN=C(C)S3)=C(N1C(=O)[C@H]2NC(=O)CN1C=NN=N1)C(O)=O,0040008242187518601243200c3807c0011000800000800c082203a03000841c110004080a04404200290001400431800a09c00e002c2105e01b2e010048284c95800400c0020a8000c100380274032840068000310c0e88230403820600001c0604520128000020006040020004055488000004c04521f5a4044191ab110ac4
DB01351,Amobarbital,CCC1(CCC(C)C)C(=O)NC(=O)NC1=O,00010000010010000010000000000c0000000000000000000000000400002000000001000000018000200000400110000d0090080000000000000000000000000000000000000001000020100000000100020100100d06100000000000100018000120000000000000000000100000000000000000040211000a000000000200
DB01355,Hexobarbital,CN1C(=O)NC(=O)C(C)(C1=O)C1=CCCCC1,00010000090010000090000000000c000000000000000000000800440000240200000140001001a000200000410110000d0290080000000000000400000000000000000000000061400020100000000100020100100d06100000800000100018002120000000000000404000900000000000000000040611040a000000000200
DB01357,Mestranol,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(OC)C=C3,00000000430000082000010a0001020000483000400000020204000000000001000008000008084008100080400080000000000220a00000010000210009000800000200020000000248200000020201000001080800000001004000004000100000000080000001001200000000000000000202010202020002080000000400
DB01364,Ephedrine,CN[C@@H](C)[C@H](O)C1=CC=CC=C1,0000000000000000001001000001060000000080000040000000000000000000000009000008084008300000400080000000000000000000000000000008000800000000020000000000000000000001000001001820002003000000814000100000000080000000000000000000000004000000000600024000000000000600
DB01380,Cortisoneacetate,[H][C@@]12CC[C@](O)(C(=O)COC(C)=O)[C@@]1(C)CC(=O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C,00050000010000000000010000010300000800400000000000000080000004020100000001128000000000004000d00004028008008000000000040000081008008200008000002003412000020000010000002000000a80010080000000001400200400000000000040400080000000000002008100000a2402000002000000
DB01393,Bezafibrate,CC(C)(OC1=CC=C(CCNC(=O)C2=CC=C(Cl)C=C2)C=C1)C(O)=O,04008000000018082010010800010600000010000000000002040000020010040000008000080840082400004000d80002808846000000000120040100080008000000008200000000000000000202000000000018228f00050000008940001c00002000c000000000160008808000000400030000060003a004000000020600
DB01394,Colchicine,COC1=CC2=C(C(OC)=C1OC)C1=CC=C(OC)C(=O)C=C1C(CC2)NC(C)=O,00003001438012092010010a100106000102140848000020420400002200340002000800500808c008300000400080000001c81220200000210004a10206a00800020040820000040408000600621a018002010018048608100050204050401800800000c00000011032402090000040000043001606000b0044120000000600
DB01395,Drospirenone,[H][C@@]12C[C@]1([H])[C@@]1([H])[C@]3([H])[C@]4([H])C[C@]4([H])[C@@]4(CCC(=O)O4)[C@@]3(C)CC[C@]1([H])[C@@]1(C)CCC(=O)C=C21,00050040010000000000010000010300000800000000000000000080000004020100000000108000000000004000900004028008018000000008040000081008008200000000002002412000000000010000002000000a8001008000000000100020040000000000004040008000100000000200010000022402000000000000
DB01396,Digitoxin,[H][C@@]1(CC[C@]2(O)[C@]3([H])CC[C@]4([H])C[C@H](CC[C@]4(C)[C@@]3([H])CC[C@]12C)O[C@H]1C[C@H](O)[C@H](O[C@H]2C[C@H](O)[C@H](O[C@H]3C[C@H](O)[C@H](O)[C@@H](C)O3)[C@@H](C)O2)[C@@H](C)O1)C1=CC(=O)OC1,0000004081000000000001000081030080280040000008000000288008000440012020000110002840000000400080000002800002800000000004000028900800820010000000001341a010000020010010002000000a800500800008000010000014000000040000404000a4000020000002000100000224a2000000800010
DB01400,Neostigmine,CN(C)C(=O)OC1=CC(=CC=C1)[N+](C)(C)C,00000002800000086000000800000200000010000800000002000000000000000400020000000840002000040000800000008402080000000101004100100008000600000000000008000000000226004000000008000c1030000000000020000000000000010002000000000000008000008200000600010000000010020000
DB01403,Methotrimeprazine,COC1=CC2=C(SC3=C(C=CC=C3)N2C[C@H](C)CN(C)C)C=C1,0000400280804208201200080090060020041000000020000200001000000000000020000000096000204004600080000000000208000000210200410000000a04041080200000000820040202022400e0100000180000002080000000080019000040000000010002a000100000008000008200010600100000a00000030220
DB01406,Danazol,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC3=C(C[C@]12C)C=NO3,1008000001100000041a03020290021822492101100228008000200004000400008209000018210040002080404000200002000000a0104000080422100d000e0000040002004400024220000010000110902008020000000180c020040800900100040000000001804068208840000160100002010202102402080040010020
DB01407,Clenbuterol,CC(C)(C)NCC(O)C1=CC(Cl)=C(N)C(Cl)=C1,0000800214000800001001004009060000000080000040200400000000000000000001800008084008200004400088000200000600000400800000400008000810000000020000000000000000000200400000001820012022000000814800100000200080000400000000000000000004000000000600024000000000020600
DB01408,Bambuterol,CN(C)C(=O)OC1=CC(=CC(OC(=O)N(C)C)=C1)C(O)CNC(C)(C)C,000000014a0000086010010800010600000010808000400042000000000000000400038000080840082000004000800000008a0220000000010100050018000810020000020000040008000000020a000000000018200c3012000000814020100000000080010002000000000000000004020200000600034000000010000600
DB01410,Ciclesonide,[H][C@@]12C[C@@]3([H])[C@]4([H])CCC5=CC(=O)C=C[C@]5(C)[C@@]4([H])[C@@H](O)C[C@]3(C)[C@@]1(O[C@@H](O2)C1CCCCC1)C(=O)COC(=O)C(C)C,00010042810000000000010000090300003c004000200004000008800a0004020120000001100020000000004000d0001402802802800000000004000828900800820000800000001341a000000220010000002110000a800500800008000814002004000000000000404000a4000020000002000100000a24a2000002000000
DB01418,Acenocoumarol,CC(=O)CC(C1=CC=C(C=C1)[N+]([O-])=O)C1=C(O)C2=CC=CC=C2OC1=O,000000020120281820080102400102000004021300400120060040004100020816084800c00808600c100024404090404401840200200080201021c01000201800000020020000400000000800020001400201000a000208200000080058001008001812e0004100004000904a90001063002080050648020200000004000400
DB01426,Ajmaline,CC[C@H]1[C@@H]2C[C@H]3[C@@H]4N(C)C5=CC=CC=C5[C@]44C[C@@H](C2[C@H]4O)N3[C@@H]1O,00004002010002000010012204010600201800400001a040030000002000000000b00a0000080ac008300004500380000000000203a0200000060140001c000a082480000200000008c020088000020140100100782001702100008183500013000000018000000000000000100010800c0880020106100a8002008020002e00
DB01429,Aprindine,CCN(CC)CCCN(C1CC2=CC=CC=C2C1)C1=CC=CC=C1,0000400201000400001001020001060020000020000000000000000000000000000008800008096008300004400080000000000200201000000200400002000000040200020000000800000000000201601001001820000020004000814000110000000080000000000000000000008004008000000600120000000000002600
DB01431,Allylestrenol,[H][C@@]12CC[C@@](O)(CC=C)[C@@]1(C)CC[C@]1([H])[C@@]3([H])CCCC=C3CC[C@@]21[H],0000000001000000000000000000000000080000000000000000000000000402000000000010000000000000400000000002000000800000000004040008000800000000000000200240200000000001000000000000000001008000000000100020000000000000004040008000000000000000010000002402000000000000
DB01435,Antipyrine,CN1N(C(=O)C=C1C)C1=CC=CC=C1,040000060000020820000100000106000108000000004002000400020000100006000104800108c00100000440008000008088000040000000000040000c200c008000000280800000400000002200004000008018018028208008008330000000000000c00000000002002000080800040001040046000840060000800006a0
DB01437,Glutethimide,CCC1(CCC(=O)NC1=O)C1=CC=CC=C1,000100000100100000100102000106000000000000000000000000002000000400100880000a08c008300000500190000500801a00200000400000000000000000000000020000000000200000000201000201001824061000000000815000180000000080000000000000001000000004000000000600030000200000402600
DB01466,Ethylmorphine,[H][C@@]12OC3=C(OCC)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1([H])C=C[C@@H]2O,04001000cb00020820100d0a8031070000181061c2000002020c10003800064300000890001818ca08300300518180400082400221a0008011240425020ca0180880020022008060044920100002a20100000100182000100500e0408954041000201000c00024010452420090800000040003020007cc0a2402000000012f40
DB01544,Flunitrazepam,CN1C2=C(C=C(C=C2)[N+]([O-])=O)C(=NCC1=O)C1=CC=CC=C1F,0800404200041010003011210a010600400000200008005010040000012400001440030000090e610c2800244000a4000001802000109000209601400018001001248a000200000108008000000000004012200028040640620020001040041000040080e000000040000010450030a10a488098000e80034000008034010600
DB01558,Bromazepam,BrC1=CC2=C(NC(=O)CN=C2C2=CC=CC=N2)C=C1,0000400a100480100020412018010600480600200008004010000000112410004000030000090e4308288024c080a4000000881000108000000601c0023c00840024880002000001082080000000000040122000680086c0608020000040001000000080a000000040220050450010800808809c00069003400000882c000600
DB01559,Clotiazepam,CCC1=CC2=C(S1)N(C)C(=O)CN=C2C1=CC=CC=C1Cl,1001c0024304080002200922c8010600401040200008044010088180112400100000030000690e4308280224c000ae800a00801c0010800100063000001800080824880092800019084080000000500500102c0068880fc0611020080040401002006080a4000a004000001045821484080800b8000e80034410008020e70e00
DB01576,Dextroamphetamine,C[C@H](N)CC1=CC=CC=C1,0000000000000000000001000001060000000000000000000000000000000000000008000008084008100000400080000000000000000000000000000000000000000000020000000000000000000001000001001800000000000000814000100000000080000000000000000000000004000000000600020000000000000400
DB01577,Methamphetamine,CN[C@@H](C)CC1=CC=CC=C1,0000000000000000001001000001060000000000000000000000000000000000000008000008084008300000400080000000000000000000000000000000000000000000020000000000000000000001000001001820000000000000814000100000000080000000000000000000000004000000000600020000000000000600
DB01583,Liotrix,[Na+].[Na+].N[C@@H](CC1=CC(I)=C(OC2=CC(I)=C(O)C=C2)C(I)=C1)C([O-])=O.N[C@@H](CC1=CC(I)=C(OC2=CC(I)=C(O)C(I)=C2)C(I)=C1)C([O-])=O,0000100046000008a030010800010600000010000000000802040000000000400000080000080840081000004800b00004008042020020000108000100080058000000000200000000402108000200010041014018002a0003000040814000100000080080000000001a00000020000004000200000600020020040002000c00
DB01587,Ketazolam,CN1C2=C(C=C(Cl)C=C2)C2(OC(C)=CC(=O)N2CC1=O)C1=CC=CC=C1,0001c0021cc1a000080001200409060100000030001952400412000003801c080180030020092a4c082808e44000b8008e0088060011200082020740021a000820248800030001030805481000801000c010001028008730200020008240013a40002400e000200200481212c02010a01888c38000060423e604400062020604
DB01590,Everolimus,[H][C@@]1(C[C@@H](C)[C@]2([H])CC(=O)[C@H](C)\C=C(C)\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\C=C\C=C\C=C(C)\[C@H](C[C@]3([H])CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N3CCCC[C@@]3([H])C(=O)O2)OC)CC[C@@H](OCCO)[C@@H](C1)OC,00010440810450000290090080010700c00c00c000200001000008402800044204002040011080a8402022005001f0001602800a028a00028008140c082a900c10a200008000000003c020900200a2010000002010040e101740a0800810001e102014010000040000c0c000b0000021000002408004000324a2400000002210
DB01611,Hydroxychloroquine,CCN(CCO)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1,0001c002010000000010400000000600200c008000002000080080002000000000200000000008c000200004400388000200080600400000000a0040000c000c10040000000000000820000000000201401000001804810822800000801000100000600000000000000080001000008000008000000600000004000000420240
DB01612,Amylnitrite,CCCCCON=O,0000000001000000000000000000000000080020000000000000000000000400100080000000000000000000408000008001080000000000000000000008001800000000000000000040000000000001000000000000000001000010000000100000000000000000000000000000000004004000000000000000000000000000
